"Parcel","TaxPayer","Address","City","State","Zip","Zip4","Phone","Email","SitusAddress","YearBuilt","AgentName""AgentContact","AgentAddress","AgentCity","AgentState","AgentZip","AgentZip4","AgentPhone","AgentEmail"
"124082540","EBPB TUCSON RENTAL LLC","6635 E VIA BOCA GRANDE","TUCSON","AZ","85756","8306","4147938733","EBPBTUCSONRENTALLLC@GMAIL.COM","55 N CHERRY AVE UNIT 106","1983","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"133052510","NOTTINGHAM BRIAN E & DIANA L CP/RS","11910 E SETTLERS TRL","TUCSON","AZ","85749","7800","5205551212","","8874 E DESERT LAVENDER PL (TUC)","1996","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"133085910","LEE KA PO DAISY & HOM MATTHEW OLIVER CP/RS","75 CLARENDON ST APT 208","BOSTON","MA","02116","6050","5203956915","MATT.O.LHOM@GMAIL.COM","2182 N PANTANO RD (TUC)","1985","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"137313630","SELTZER DARYL P SEPERATE PROPERTY TR","166 S CITRUS AVE","LOS ANGELES","CA","90036","3040","3238232433","ALLIPAK@SBCGLOBAL.NET","1597 W LAVENDER SKY ST (TUC)","2002","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"138250450","BAF 3 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","6620 S VEREDA ROSA (PC)","1982","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"140326070","JENNEY KURT","4096 E BRADDOCK DR","TUCSON","AZ","85706","0002","9788769626","KURTJENNEY@OUTLOOK.COM","4096 E BRADDOCK DR (TUC)","2019","ARIZONA LEGAL DOCUMENT SERVICES LLC","1837 S MESA DR C-100","MESA","AZ","85210","6219","4803079306","KELLIE@ARIZONALEGALDOCS.COM"
"140570870","KINNEY JOVONTE TEVIN","1016 AVALON DR","ALTUS","OK","73521","4916","5205858916","JOKINNEY49@GMAIL.COM","6081 S AVENIDA DUNAS (TUC)","2020","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"141091050","DRAKE LANS A P & CAMI N CP/RS","6633 E WRIGLEY WAY","TUCSON","AZ","85756","8461","8017559169","GARNER.CAMI@GMAIL.COM","6633 E WRIGLEY WY (TUC)","2006","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"221140210","WEISMAN STUART M","888 W E ST UNIT 1606","SAN DIEGO","CA","92101","6014","6504693500","STEWMANJI@GMAIL.COM","5362 W AVENIDA TIERRA ALTA (MAR)","2020","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"122131770","RIVERA FAMILY TR","4562 CALLISTO LN","TURLOCK","CA","95382","8324","2096483596","KENRIVERA10@YAHOO.COM","1528 N SYCAMORE BLVD","0","TEMPLETON LINDA","1351 LONDON BRIDGE RD #7","LAKE HAVASU CITY","AZ","86404","9584","9288555014","LINTEMP@EARTHLINK.NET"
"141366650","WANG XIU YU","7520 S CIRCULO RIO BLANCO","TUCSON","AZ","85756","8402","5205551212","","7520 S CIRCULO RIO BLANCO (TUC)","2020","BLUE FOX PROPERTIES 01","7368 N LA CHOLLA BLVD","TUCSON","AZ","85741","2305","5207807888","PROPERTYMANAGERS@BLUEFOXPROPERTIES.COM"
"224456290","MEGAW DAVID","664 E LOWELL AVE","GILBERT","AZ","85295","5913","5203430708","DAVID.J.MEGAW@GMAIL.COM","3715 W DEPUTY LN (PC)","1991","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"303082030","KERRIGAN LAWRENCE A & JILL E CP/RS","10 SILVER SPUR LN","BELL CANYON","CA","91307","1138","8188835870","LJKERRIGAN@YAHOO.COM","516 W CALLE SEDILLO (SAH)","2004","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"303770200","ARVM 5 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","263 W CALLE PASO SUAVE (SAH)","2007","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"303067330","AH4R PROPERTIES TWO LLC","PO BOX 8759","CALABASAS","CA","91372","4012","8054135300","LICENSING@AH4R.COM","70 E CAMINO RANCHO FELICE (SAH)","2003","AH4R MANAGEMENT AZ LLC","5555 E VAN BUREN ST STE 240","PHOENIX","AZ","85008","3487","4803741105","LICENSING@4H4R.COM"
"303731810","AH4R PROPERTIES TWO LLC","PO BOX 8759","CALABASAS","CA","91372","4012","8054135300","LICENSING@AH4R.COM","238 E CAMINO LIMON VERDE (SAH)","2005","AH4R MANAGEMENT AZ LLC","5555 E VAN BUREN ST STE 240","PHOENIX","AZ","85008","3487","4803741105","LICENSING@4H4R.COM"
"303736420","AH4R PROPERTIES TWO LLC","PO BOX 8759","CALABASAS","CA","91372","4012","8054135300","LICENSING@AH4R.COM","14240 S AVENIDA ZUMBA (SAH)","2006","AH4R MANAGEMENT AZ LLC","5555 E VAN BUREN ST STE 240","PHOENIX","AZ","85008","3487","4803741105","LICENSING@4H4R.COM"
"10513087C","EDDY KRISTEN J","828 2ND ST W","SONOMA","CA","95476","6923","4156885115","","","0","FORT LOWELL REALTY & PROPERTY MANAGEMENT 01","2921 E FORT LOWELL STE 203","TUCSON","AZ","85716","1556","5203088198","MICHELLE@FLRAZ.COM"
"12218478A","PUNAHOU TUCSON THREE LLC","502 PUNAHOU ST","ALTADENA","CA","91001","1632","6264229593","BRIANLEVITZ@GMAIL.COM","13202 N RICHEY BLVD","0","FORT LOWELL REALTY & PROPERTY MANAGEMENT 00","PO BOX 36163","TUCSON","AZ","85740","6163","5203220000","SUZANNE@FLRAZ.COM"
"225345140","BAF 3 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","4259 W STAGESTOP CT (PC)","1985","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"126152230","CURTIN CHRISTOPHER F","951 TERRACE 49","LOS ANGELES","CA","90042","3138","3234284490","FINN321@GMAIL.COM","4426 E 16TH ST (TUC)","1958","BLUE FOX PROPERTIES 01","7368 N LA CHOLLA BLVD","TUCSON","AZ","85741","2305","5207807888","PROPERTYMANAGERS@BLUEFOXPROPERTIES.COM"
"114173230","RYAN KEVIN J & PATRICIA L JT/RS","1132 MELROSE AVE","CHULA VISTA","CA","91911","3629","6193700308","PLTRYAN@SBCGLOBAL.NET","4551 N MOUNTAIN QUAIL RD (PC)","1983","EMS REALTY INC 06","6816 N ORACLE RD STE 300","TUCSON","AZ","85704","4232","5205442727","LINDA@EMSREALTY.COM"
"210153260","ANDERSON ANDREA","7959 W IMPERIAL EAGLE CT","TUCSON","AZ","85757","1652","5205551212","","7959 W IMPERIAL EAGLE CT (PC)","2017","BLUE FOX PROPERTIES 01","7368 N LA CHOLLA BLVD","TUCSON","AZ","85741","2305","5207807888","PROPERTYMANAGERS@BLUEFOXPROPERTIES.COM"
"224130830","NISSON FAMILY JOINT REVOC TR","132 E REBECCA DR","GREEN VALLEY","AZ","85614","1419","5202482334","NISSONBD49@GMAIL.COM","4450 W HARMONY RANCH PL (MAR)","2012","TUCSON FOOTHILLS MANAGEMENT & REALTY 02","2484 E RIVER RD","TUCSON","AZ","85718","6522","5202992100","ADMIN@TUCSONFOOTHILLS.COM"
"303765210","YSLAS FRANK & NICHOLE J CP/RS","49 W CALLE CERES","SAHUARITA","AZ","85629","8679","5204492431","","107 W PASEO CELESTIAL (SAH)","2008","PRESTIGE PROPERTY MANAGEMENT INC","3205 E GRANT RD","TUCSON","AZ","85716","2809","5208810930",""
"304610650","HOROWITZ RIVKA S & PESSIRILO HAROLD CP/RS","746 W CALLE DEL ENSALMO","GREEN VALLEY","AZ","85614","2802","8604601720","HOROWITZRS@GMAIL.COM","746 W CALLE DEL ENSALMO (PC)","1977","OWNER AGENT","","","  ","     ","    ","          ",""
"141352190","HPA III ACQUISTIONS 1 LLC","6500 INTERNATIONAL PKWY STE 100","PLANO","TX","75093","6995","4698386283","COMPLIANCE@PATHLIGHTMGT.COM","10675 E SINGING CANYON DR (TUC)","2007","CORPORATION SERVICE CO","8825 N 23RD AVE STE 100","PHOENIX","AZ","85021","4148","8664035272","COMPLIANCE@PATHLIGHTMGT.COM"
"114135090","IVANOV MIKHALL VALERYEVICH & SCHAEFFER VIOLA","AUENSTRASSE 125A","85354 FREISING GERMANY","  ","     ","    ","5205551212","","5531 N SKYSET LP (PC)","1986","BLUE FOX PROPERTIES 01","7368 N LA CHOLLA BLVD","TUCSON","AZ","85741","2305","5207807888","PROPERTYMANAGERS@BLUEFOXPROPERTIES.COM"
"11702071B","CREIGHAN KEVIN P & HAMPTON CATHY J CP/RS","302 10TH ST SE","WASHINGTON","DC","20003","2129","2022585907","KEVINCREIGHAN@GMAIL.COM","1007 N 3RD AV (TUC)","2005","PRICE, AL","6861 N KENANNA PL","TUCSON","AZ","85704","3016","4805180997","PEPPERMAN1024@HOTMAIL.COM"
"11108022D","3639 E BERMUDA ST LLC","1718 CAPITOL AVE","CHEYENNE","WY","82001","4528","7028718535","","3639 E BERMUDA ST (TUC)","0","ANDERSON REGISTERED AGENTS","1525 S HIGLEY RD STE 104-A","GILBERT","AZ","85296","5045","7028718535",""
"122081590","4254 E NORTH ST LLC","1718 CAPITOL AVE","CHEYENNE","WY","82001","4528","7028718535","","4254 E NORTH ST","0","ANDERSON REGISTERED AGENTS","1525 S HIGLEY RD STE 104-A","GILBERT","AZ","85296","5045","7028718535",""
"12208163A","2229 N COLUMBUS BLVD LLC","1718 CAPITOL AVE","CHEYENNE","WY","82001","4528","7028718535","","2229 N COLUMBUS BLVD","0","ANDERSON REGISTERED AGENTS","1525 S HIGLEY RD STE 104-A","GILBERT","AZ","85296","5045","7028718535",""
"12208163B","2233 N COLUMBUS BLVD LLC","1718 CAPITOL AVE","CHEYENNE","WY","82001","4528","7028718535","","2233 N COLUMBUS BLVD","0","ANDERSON REGISTERED AGENTS","1525 S HIGLEY RD STE 104-A","GILBERT","AZ","85296","5045","7028718535",""
"129111720","AGP RETREAT OWNER LLC","370 LEXINGTON AVE RM 607","NEW YORK","NY","10017","6591","4049205300","","1000 E 22ND ST (TUC)","0","SWEETLAND VENUS","1000 E 22ND","TUCSON","AZ","85713","1803","5202070204","VSWEETLAND@PEAKCAMPUS.COM"
"138356270","HPA III ACQUISTIONS 1 LLC","6500 INTERNATIONAL PKWY STE 100","PLANO","TX","75093","6995","4698386283","COMPLIANCE@PATHLIGHTMGT.COM","3720 W TYBOLT DR (PC)","2003","CORPORATION SERVICE CO","8825 N 23RD AVE STE 100","PHOENIX","AZ","85021","4148","8664035272","COMPLIANCE@PATHLIGHTMGT.COM"
"210350660","HARDIN BENJAMIN GEORGE & JANA FAY CP/RS","2845 S BENNETT CT","TUCSON","AZ","85708","1502","9184713870","JANAHARDIN4@GMAIL.COM","6543 S DIABLO DR (PC)","2019","BLUE FOX PROPERTIES 01","7368 N LA CHOLLA BLVD","TUCSON","AZ","85741","2305","5207807888","PROPERTYMANAGERS@BLUEFOXPROPERTIES.COM"
"220081730","COOLEY FAMILY TR","8468 N MOONFIRE DR","TUCSON","AZ","85743","1521","5205485802","BPCOOLEY@HOTMAIL.COM","1500 E PUSCH WILDERNESS UNIT 7104","1995","OWNER AGENT","","","  ","     ","    ","          ",""
"225282010","MC MECHAN ROGER & LESLIE CP/RS","1153 9 ST NW","CALGARY AB T2M 3K9","  ","     ","    ","4038701653","RMCMECHAN@ISKANDERENERGY.COM","8708 N JOHNNY MILLER DR (PC)","1994","BLUE FOX PROPERTIES 01","7368 N LA CHOLLA BLVD","TUCSON","AZ","85741","2305","5207807888","PROPERTYMANAGERS@BLUEFOXPROPERTIES.COM"
"304733580","NOLAND FAMILY TR","65 ROCKROSE","ALISO VIEJO","CA","92656","2115","9496835421","JOHNNOLAND@COX.NET","1760 N THREE FEATHERS DR (SAH)","2020","SUBURBAN REAL ESTATE GROUP LLC 03","16101 S DELGADO RD","SAHUARITA","AZ","85629","9676","5204882505","RENTALS@SUBURBGROUP.COM"
"113091890","MOORE CHRISTOPHER THOMAS & KUO JEANNE 2005 TR","12811 CAMROSE AVE","SARATOGA","CA","95070","3637","4083098011","CTM36@HOTMAIL.COM","945 E ALTURAS ST (TUC)","1956","MOORE ADRIAN","855 E MITCHELL DR","TUCSON","AZ","85719","2905","4084386173","ADRIANMOORE1000@GMAIL.COM"
"223070230","WEIR HOLLY","4350 VIRGUSELL CIR","CARMICHAEL","CA","95608","1221","9162008671","HOLLYWEIR07@YAHOO.COM","1749 E MELLOW TR (OV)","1994","EMS REALTY INC 06","6816 N ORACLE RD STE 300","TUCSON","AZ","85704","4232","5205442727","LINDA@EMSREALTY.COM"
"141282180","BAF 3 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","9165 E IRONBARK ST (TUC)","1996","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"221161880","GALVIN ERIN MARIE & TYLER KARIS CP/RS","14955 W BELL RD 7192","SURPRISE","AZ","85374","8209","4802485431","TANGELLAZ@GMAIL.COM","4663 W KNOLLSIDE ST (PC)","1990","OWNER AGENT","","","  ","     ","    ","          ",""
"110044860","PCH VENTURES LLC","12112 N RANCHO VISTOSO BLVD STE 150","ORO VALLEY","AZ","85755","1841","5204904088","NANCY@PHCVENTURESLLC-AZ.COM","4348 E SAMANTHA DR (TUC)","1992","OWNER AGENT","","","  ","     ","    ","          ",""
"117100040","TOLKOFF PAMELYN W","427 N MAIN AVE","TUCSON","AZ","85701","8223","5203312107","PWTCPA@AOL.COM","427 N MAIN AV (TUC)","1900","TUCSON REALTY & TRUST CO MANAGMENT SERVICES 02","2525 E BROADWAY BLVD STE 111","TUCSON","AZ","85716","5398","5203270009","INFO@TRTMANAGEMENT.COM"
"137190860","ARVM 5 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","6221 S HOPDOWN LN (PC)","1987","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"138252420","ARVM 5 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","2550 W VEREDA AMARILLO (PC)","1980","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"128110870","SCHMIDT MICHAEL LAWRENCE & BRENDA LOUISE LIV TR","7820 E SABINO CREST PL","TUCSON","AZ","85750","0806","5203072038","MIKEPLUSTEN@GMAIL.COM","5051 E CECELIA ST (TUC)","1960","MYND PROPERTY MANAGEMENT","1955 S VAL VISTA DR STE 126","MESA","AZ","85204","7372","4806543655","OWNER.LICENSES@MYND.CO"
"101031140","ARVM 5 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","3509 W NORTHSTAR DR (PC)","1980","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"135080280","ARVM 5 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","7243 E EASTVIEW DR (TUC)","1962","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"225325270","ARVM 5 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","8157 N MIDNIGHT WY (PC)","1992","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"108026400","GREGORY SCOTT & MICHELLE CP/RS","1321 W DAWN DR","TUCSON","AZ","85704","3308","5202324571","SCOTT.GREGORY@GMAIL.COM","6651 N CAMPBELL UNIT 168","1986","BLUE FOX PROPERTIES 01","7368 N LA CHOLLA BLVD","TUCSON","AZ","85741","2305","5207807888","PROPERTYMANAGERS@BLUEFOXPROPERTIES.COM"
"11431195A","GOODWIN MICHAEL & BRITTANY CP/RS","525 N BONANZA AVE","TUCSON","AZ","85748","3324","5204006596","MMORENO1010@GMAIL.COM","3756 N CREEK SIDE PL (PC)","1994","MORENO MARLA","525 N BONANZA AVE","TUCSON","AZ","85748","3324","5204006596","MMORENO1010@GMAIL.COM"
"133243220","TAYLOR KENNETH LEE & SARAH CP/RS","6003 NE ALDERS ST","HILLSBORO","OR","97124","7509","5202480999","TAYLOR.FPU.FIN@GMAIL.COM","7956 E COLETTE CI (TUC)","1984","ELITE IMPACT REALTY & PROPERTY MANAGEMENT","333 N WILMOT RD STE 340","TUCSON","AZ","85711","2607","5209755661","RENTED@ELITEIMPACTREALTY.COM"
"219196500","DJAO ANGELA W & CHAN LIAN DJAO JT/RS","26 GOULDEN CRESCENT","SCARBOROUGH ON   M1L 0A8 CANADA","  ","     ","    ","6473439178","DJAOWEI@YAHOO.COM","13388 N PIEMONTE WY (OV)","2012","GENESIS REAL ESTATE & MANAGEMENT LLC","1160 N CRAYCROFT RD","TUCSON","AZ","85712","4915","5203311194","MAGIEP@YAHOO.COM"
"114034900","MC CARTHY PENELOPE","6655 N CANYON CREST DR UNIT 6130","TUCSON","AZ","85750","0941","5419612123","PENELMCC@GMAIL.COM","6655 N CANYON CREST DR #6130","1986","WERNER KRESTA","5615 E RIO VISTA VERDE","TUCSON","AZ","     ","    ","5203109609","KRESTA.WERNER@GMAIL.COM"
"110067230","HAWKINS ROSA MARIA & SHAWN PATRICK CP/RS","2803 N FAIR OAKS AVE","TUCSON","AZ","85712","1875","7605590602","ICON_RHAWKINS@YAHOO.COM","2803 N FAIR OAKS AV (TUC)","2021","HAWKINS KAMERON","2803 N FAIR OAKS AVE","TUCSON","AZ","85712","1875","7605590602",""
"133450360","ARVM 5 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","10290 E VICKSBURG ST (TUC)","1985","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"136170610","GRAHAM DIANE S & BAF 3 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","8510 E RUBY DR (TUC)","1971","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"141134790","CARPENTER ALBERT II J","7674 S TRUMPET VINE AVE","TUCSON","AZ","85747","5336","2546812050","HAYLEYJAXONJENN@GMAIL.COM","7674 S TRUMPET VINE AV (TUC)","1997","OWNER AGENT","","","  ","     ","    ","          ",""
"218551320","BREWER CHARLES A TR","695 W VISTOSO HIGHLANDS DR APT 110","ORO VALLEY","AZ","85755","6210","6306776434","CBCWT@AOL.COM","4928 W NEW SHADOW WY (MAR)","2005","BLUE FOX PROPERTIES 01","7368 N LA CHOLLA BLVD","TUCSON","AZ","85741","2305","5207807888","PROPERTYMANAGERS@BLUEFOXPROPERTIES.COM"
"22231017D","LA OSA LIMITED LLC","PO BOX 8676","TUCSON","AZ","85738","0676","5208186400","ROBERTSCHIFF20@YAHOO.COM","15465 N LAGO DEL ORO PW (PC)","0","OWNER AGENT","","","  ","     ","    ","          ",""
"223033840","GAMRATH NIKKI J & CRAIG D JT/RS","14633 OTSEGO ST","SHERMAN OAKS","CA","91403","1437","6186046470","CRAIG.GAMRATH@YAOO.COM","14511 N ALAMO CANYON DR (OV)","1988","BLUE FOX PROPERTIES 01","7368 N LA CHOLLA BLVD","TUCSON","AZ","85741","2305","5207807888","PROPERTYMANAGERS@BLUEFOXPROPERTIES.COM"
"226251140","SWAN MARC & DANIELLE CP/RS","2826 S WARNOCK ST","PHILADELPHIA","PA","19148","4925","5039620346","DANIELLEMARIESWAN@GMAIL.COM","6731 W ALEGRIA DR (MAR)","1994","MALOLEPSZY CAROL","1337 W VUELTA LAS CAMPANAS","SAHUARITA","AZ","85629","8076","5205485626","CAROL.MALOLEPSZY@GMAIL.COM"
"104031040","HERRERA JOSE GILBERTO & LUCILA ANGELICA CP/RS","2625 E SYLVIA ST","TUCSON","AZ","85716","2113","5202035787","HERRE-CAST@HOTMAIL.COM","4719 N CAMINO FELIZ (PC)","0","OWNER AGENT","","","  ","     ","    ","          ",""
"11304043A","ASC WORLD VENTURES PLLC","5524 E 4TH ST","TUCSON","AZ","85711","1445","5207808053","OPERATIONS@DESERTDOORSHOLDINGS.COM","1213 E KLEINDALE RD (TUC)","1952","OWNER AGENT","","","  ","     ","    ","          ",""
"108130240","VAMOS EUGENE & JORDAN LILI A LIVING TR","5422 N FLINT AVE","TUCSON","AZ","85704","1612","5202033824","EUGENE.VAMOS@GMAIL.COM","5450 N HACIENDA DEL SOL RD (PC)","1996","EMS REALTY INC 06","6816 N ORACLE RD STE 300","TUCSON","AZ","85704","4232","5205442727","LINDA@EMSREALTY.COM"
"133397440","SMITH RICHARD LEE & LYNCH PAULA","17 ANTELOPE RUN","SILVER CITY","NM","88061","8687","5753137312","THISISPAULA@CENTURYLINK.NET","200 S BONANZA AV (TUC)","1988","RENTALS AMERICA ","3333 N CAMPBELL AVE STE 5","TUCSON","AZ","85719","2361","5204412817",""
"136418690","SMITH RICHARD LEE & LYNCH PAULA","17 ANTELOPE RUN","SILVER CITY","NM","88061","8687","5753137312","THISISPAULA@CENTURYLINK.NET","10275 E MARY DR (TUC)","1998","RENTALS AMERICA ","3333 N CAMPBELL AVE STE 5","TUCSON","AZ","85719","2361","5204412817",""
"133087780","DE BEASE GLORIA V","1831 N FLINT RIDGE DR","TUCSON","AZ","85715","4573","5207212360","","8130 E QUARTZ RIDGE DR (TUC)","1995","OWNER AGENT","","","  ","     ","    ","          ",""
"141352420","AH4R PROPERTIES TWO LLC","PO BOX 8759","CALABASAS","CA","91372","4012","8054135300","LICENSING@AH4R.COM","10553 E SINGING CANYON DR (TUC)","2007","AH4R MANAGEMENT AZ LLC","5555 E VAN BUREN ST STE 240","PHOENIX","AZ","85008","3487","4803741105","LICENSING@4H4R.COM"
"109062580","NIAZMAND HALEH A","6550 N RATTLESNAKE CANYON RD","TUCSON AZ","AZ","85750","1332","5105007722","HALENHN@ME.COM","5719 N CAMINO DEL CONDE (PC)","1978","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"109212460","HUBER ERIK  & CAMBRIA M CP/RS","2212 QUEEN ANNE AVE N PMB 281","SEATTLE","WA","98109","2383","2067907401","ERIK.HUBER@MAC.COM","5730 E TERRITORY AV (PC)","1991","ARIZONA STATUTORY AGENT SERVICES LLC  01","12725 W INDIAN SCHOOL RD STE E-101","AVONDALE","AZ","85392","9525","6022550101","MANAGER@AZ-SA.COM"
"112034420","NIAZMAND HALEH A","6550 N RATTLESNAKE CANYON RD","TUCSON","AZ","85750","1332","5105007722","HALEHN@ME.COM","3357 N COUNTRY CLUB RD UNIT 30","1982","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"113060070","REGAN EILAN","5453 E 4TH ST","TUCSON","AZ","85711","2305","5209822681","BANRIGHE@GMAIL.COM","3338 N JACKSON AV (TUC)","1949","OWNER AGENT","","","  ","     ","    ","          ",""
"113084130","GARTMOND TYLER","6416 FRIARS RD UNIT 217","SAN DIEGO","CA","92108","5004","4044015251","TGARTMO1@GMAIL.COM","920 E PARK MODERN DR (TUC)","2016","MYND MANAGEMENT INC","58 S RIVER DR STE 150","TEMPE","AZ","85281","3774","4807579264","ALISA.SCOFIELD@MYND.CO"
"12411122C","LHC102 LLC","1846 E INNOVATION PARK DR STE 100","ORO VALLEY","AZ","85755","1963","4073347246","HONGYE4606@HOTMAIL.COM","1808 E MILES ST","0","NEW CONCEPT PROPERT MANAGEMENT","7650 E BROADWAY BLVD STE 107","TUCSON","AZ","85710","3772","5208227050","SUSIE@NEWCONCEPTPROPERTIES.COM"
"133280390","BAF 3 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","8411 E COLETTE ST (TUC)","1966","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"137191190","BAF 3 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","3215 W CAPISTRANO RD (PC)","1987","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"141095680","BAF 3 LLC","5001 PLAZA ON THE LK STE 200","AUSTIN","TX","78746","1053","5123560931","PROPERTYREGISTRATIONS@MSRENEWAL.COM","6365 E STAR MICA ST (TUC)","2007","MUNOZ SARAH","55 N ARIZONA AVE STE 201","CHANDLER","AZ","85225","8511","6027723821","PROPERTYREGISTRATIONS@MSRENEWAL.COM"
"217571160","BLACKHURST KYLE & JENA CP/RS","UNIT 3190 BOX 273","DPO","AA","34024","0273","5204715228","KYLE.BLACKHURST@GMAIL.COM","11108 W COPPERTAIL DR (MAR)","2013","BLUE FOX PROPERTIES 01","7368 N LA CHOLLA BLVD","TUCSON","AZ","85741","2305","5207807888","PROPERTYMANAGERS@BLUEFOXPROPERTIES.COM"
